region,caseNumber,caseNumberFull,consulate,status,submitDate,statusDate,Issued,AP,Ready,Refused,Refused221g,InTransit,Transfer,NVC,2nlDate
AF,14678,2023AF14678,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14679,2023AF14679,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14681,2023AF14681,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14682,2023AF14682,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14687,2023AF14687,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14694,2023AF14694,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14697,2023AF14697,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14700,2023AF14700,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14702,2023AF14702,ALG,Issued,21-Oct-2021,05-Feb-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,14704,2023AF14704,CSB,Ready,13-Oct-2021,14-Feb-2023,0,0,1,0,0,0,0,0,01-Jan-2023
AF,14709,2023AF14709,MRV,Ready,11-Oct-2021,15-Feb-2023,0,0,3,0,0,0,0,0,01-Jan-2023
AF,14710,2023AF14710,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14716,2023AF14716,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14717,2023AF14717,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14718,2023AF14718,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14719,2023AF14719,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14721,2023AF14721,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14722,2023AF14722,CSB,Ready,14-Oct-2021,28-Dec-2022,0,0,2,0,0,0,0,0,01-Jan-2023
AF,14726,2023AF14726,CSB,Issued,02-Nov-2021,02-Feb-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,14729,2023AF14729,ALG,Issued,09-Nov-2021,13-Feb-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,14730,2023AF14730,None,InTransit,None,None,0,0,0,0,0,1,0,0,21-Feb-2023
AF,14735,2023AF14735,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14736,2023AF14736,DJI,Refused221g,09-Oct-2021,07-Feb-2023,0,0,0,0,1,0,0,0,01-Jan-2023
AF,14737,2023AF14737,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14738,2023AF14738,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14739,2023AF14739,ALG,Ready,27-Oct-2021,20-Feb-2023,0,0,1,0,0,0,0,0,01-Jan-2023
AF,14742,2023AF14742,KIN,Ready,31-Oct-2021,21-Feb-2023,0,0,2,0,0,0,0,0,01-Jan-2023
AF,14743,2023AF14743,YDE,Issued,03-Nov-2021,06-Feb-2023,2,0,0,0,1,0,0,0,01-Jan-2023
AF,14744,2023AF14744,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14746,2023AF14746,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14748,2023AF14748,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14750,2023AF14750,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14751,2023AF14751,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14752,2023AF14752,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14753,2023AF14753,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14755,2023AF14755,COT,Issued,20-Oct-2021,25-Jan-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,14758,2023AF14758,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14759,2023AF14759,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14760,2023AF14760,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14762,2023AF14762,CSB,Ready,07-Oct-2021,28-Dec-2022,0,0,1,0,0,0,0,0,01-Jan-2023
AF,14763,2023AF14763,ALG,AP,09-Nov-2021,21-Feb-2023,0,1,0,0,0,0,0,0,02-Jan-2023
AF,14764,2023AF14764,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14765,2023AF14765,LOM,Ready,16-Oct-2021,23-Jan-2023,0,0,1,0,0,0,0,0,19-Jan-2023
AF,14766,2023AF14766,CSB,Issued,01-Nov-2021,06-Feb-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,14768,2023AF14768,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14770,2023AF14770,JRS,Ready,02-Nov-2021,01-Feb-2023,0,0,3,0,0,0,0,0,01-Jan-2023
AF,14771,2023AF14771,LND,Ready,20-Oct-2021,17-Feb-2023,0,0,2,0,0,0,0,0,01-Jan-2023
AF,14774,2023AF14774,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14776,2023AF14776,CSB,Issued,08-Nov-2021,07-Feb-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,14777,2023AF14777,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14779,2023AF14779,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14780,2023AF14780,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14784,2023AF14784,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14786,2023AF14786,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14787,2023AF14787,CSB,Refused221g,16-Oct-2021,07-Feb-2023,0,0,0,0,1,0,0,0,01-Jan-2023
AF,14791,2023AF14791,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14792,2023AF14792,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14793,2023AF14793,NPL,Refused221g,30-Oct-2021,06-Feb-2023,0,0,0,0,1,0,0,0,01-Jan-2023
AF,14794,2023AF14794,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14800,2023AF14800,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14801,2023AF14801,ALG,Issued,25-Oct-2021,05-Feb-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,14803,2023AF14803,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14804,2023AF14804,ABJ,Refused221g,08-Oct-2021,15-Feb-2023,0,0,0,0,1,0,0,0,01-Jan-2023
AF,14805,2023AF14805,ALG,Ready,07-Nov-2021,22-Jan-2023,0,0,1,0,0,0,0,0,17-Jan-2023
AF,14810,2023AF14810,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14811,2023AF14811,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14812,2023AF14812,ACC,Ready,08-Oct-2021,18-Jan-2023,0,0,1,0,0,0,0,0,17-Jan-2023
AF,14813,2023AF14813,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14814,2023AF14814,ALG,Issued,12-Oct-2021,13-Feb-2023,2,0,0,0,0,0,0,0,01-Jan-2023
AF,14815,2023AF14815,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14817,2023AF14817,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14819,2023AF14819,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14820,2023AF14820,None,InTransit,None,None,0,0,0,0,0,1,0,0,14-Feb-2023
AF,14821,2023AF14821,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14825,2023AF14825,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14826,2023AF14826,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14828,2023AF14828,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14830,2023AF14830,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14831,2023AF14831,CSB,Issued,10-Oct-2021,10-Feb-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,14833,2023AF14833,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14834,2023AF14834,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14837,2023AF14837,LOM,Issued,19-Oct-2021,19-Jan-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,14838,2023AF14838,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14839,2023AF14839,LOM,Issued,04-Nov-2021,19-Jan-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,14841,2023AF14841,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14848,2023AF14848,CRO,Ready,10-Oct-2021,05-Feb-2023,0,0,1,0,0,0,0,0,17-Jan-2023
AF,14849,2023AF14849,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14851,2023AF14851,None,InTransit,None,None,0,0,0,0,0,1,0,0,14-Feb-2023
AF,14852,2023AF14852,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14854,2023AF14854,CRO,Ready,05-Nov-2021,05-Feb-2023,0,0,1,0,0,0,0,0,17-Jan-2023
AF,14855,2023AF14855,CSB,Refused221g,02-Nov-2021,10-Feb-2023,0,0,0,0,1,0,0,0,01-Jan-2023
AF,14858,2023AF14858,ALG,Ready,30-Oct-2021,20-Feb-2023,0,0,3,0,0,0,0,0,01-Jan-2023
AF,14860,2023AF14860,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14862,2023AF14862,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14863,2023AF14863,ABD,Issued,07-Nov-2021,24-Jan-2023,6,0,0,0,0,0,0,0,01-Jan-2023
AF,14865,2023AF14865,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14866,2023AF14866,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14869,2023AF14869,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14871,2023AF14871,None,InTransit,None,None,0,0,0,0,0,1,0,0,14-Feb-2023
AF,14875,2023AF14875,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14876,2023AF14876,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14878,2023AF14878,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14881,2023AF14881,KGL,Ready,06-Oct-2021,28-Dec-2022,0,0,2,0,0,0,0,0,01-Jan-2023
AF,14882,2023AF14882,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14884,2023AF14884,YDE,Issued,06-Oct-2021,16-Feb-2023,2,0,0,0,0,0,0,0,01-Jan-2023
AF,14887,2023AF14887,ALG,Ready,09-Nov-2021,20-Feb-2023,0,0,3,0,0,0,0,0,02-Jan-2023
AF,14888,2023AF14888,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14891,2023AF14891,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14893,2023AF14893,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14897,2023AF14897,ALG,Issued,06-Oct-2021,08-Feb-2023,1,0,0,0,0,0,0,0,02-Jan-2023
AF,14899,2023AF14899,YDE,Issued,19-Oct-2021,08-Feb-2023,2,0,0,0,0,0,0,0,01-Jan-2023
AF,14901,2023AF14901,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14903,2023AF14903,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14906,2023AF14906,ACC,Ready,28-Oct-2021,18-Jan-2023,0,0,5,0,0,0,0,0,17-Jan-2023
AF,14907,2023AF14907,YDE,Refused,28-Oct-2021,24-Jan-2023,0,0,0,1,0,0,0,0,01-Jan-2023
AF,14909,2023AF14909,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14910,2023AF14910,CSB,AP,09-Nov-2021,21-Feb-2023,0,1,0,0,0,0,0,0,01-Jan-2023
AF,14912,2023AF14912,YDE,Refused,11-Oct-2021,25-Jan-2023,0,0,0,5,0,0,0,0,01-Jan-2023
AF,14913,2023AF14913,ABD,Refused221g,06-Nov-2021,23-Jan-2023,0,0,2,0,1,0,0,0,01-Jan-2023
AF,14914,2023AF14914,ALG,Issued,04-Nov-2021,15-Feb-2023,1,0,0,0,0,0,0,0,02-Jan-2023
AF,14917,2023AF14917,ALG,AP,08-Nov-2021,21-Feb-2023,0,1,0,0,0,0,0,0,02-Jan-2023
AF,14918,2023AF14918,None,InTransit,None,None,0,0,0,0,0,1,0,0,14-Feb-2023
AF,14919,2023AF14919,CRO,Ready,31-Oct-2021,05-Feb-2023,0,0,4,0,0,0,0,0,17-Jan-2023
AF,14920,2023AF14920,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14923,2023AF14923,CSB,Ready,13-Oct-2021,28-Dec-2022,0,0,1,0,0,0,0,0,01-Jan-2023
AF,14924,2023AF14924,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14925,2023AF14925,None,InTransit,None,None,0,0,0,0,0,1,0,0,21-Feb-2023
AF,14927,2023AF14927,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14929,2023AF14929,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14930,2023AF14930,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14931,2023AF14931,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14932,2023AF14932,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14933,2023AF14933,ALG,Ready,05-Nov-2021,20-Feb-2023,0,0,2,0,0,0,0,0,02-Jan-2023
AF,14934,2023AF14934,ALG,Issued,09-Nov-2021,08-Feb-2023,1,0,0,0,0,0,0,0,02-Jan-2023
AF,14935,2023AF14935,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14936,2023AF14936,ALG,Issued,20-Oct-2021,15-Feb-2023,5,0,0,0,0,0,0,0,02-Jan-2023
AF,14938,2023AF14938,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14939,2023AF14939,CSB,Ready,03-Nov-2021,28-Dec-2022,0,0,4,0,0,0,0,0,01-Jan-2023
AF,14940,2023AF14940,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14942,2023AF14942,CSB,Ready,18-Oct-2021,28-Dec-2022,0,0,1,0,0,0,0,0,01-Jan-2023
AF,14943,2023AF14943,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14946,2023AF14946,ALG,Ready,01-Nov-2021,15-Feb-2023,0,0,2,0,0,0,0,0,01-Jan-2023
AF,14948,2023AF14948,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14949,2023AF14949,BLG,Ready,08-Nov-2021,17-Feb-2023,0,0,2,0,0,0,0,0,15-Feb-2023
AF,14952,2023AF14952,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14953,2023AF14953,YDE,Refused221g,09-Nov-2021,13-Feb-2023,0,0,1,0,3,0,0,0,01-Jan-2023
AF,14954,2023AF14954,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14955,2023AF14955,ALG,Ready,28-Oct-2021,21-Feb-2023,0,0,5,0,0,0,0,0,02-Jan-2023
AF,14958,2023AF14958,FTN,Ready,24-Oct-2021,15-Feb-2023,0,0,2,0,0,0,0,0,15-Feb-2023
AF,14960,2023AF14960,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14961,2023AF14961,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14962,2023AF14962,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14963,2023AF14963,LOM,Issued,05-Nov-2021,10-Feb-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,14965,2023AF14965,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14966,2023AF14966,ALG,Issued,07-Nov-2021,07-Feb-2023,3,0,0,0,0,0,0,0,01-Jan-2023
AF,14967,2023AF14967,YDE,Issued,13-Oct-2021,25-Jan-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,14968,2023AF14968,CSB,Ready,21-Oct-2021,28-Dec-2022,0,0,1,0,0,0,0,0,01-Jan-2023
AF,14969,2023AF14969,YDE,Issued,27-Oct-2021,16-Feb-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,14970,2023AF14970,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14971,2023AF14971,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14972,2023AF14972,KLL,AP,18-Oct-2021,21-Feb-2023,0,1,0,0,0,0,0,0,01-Jan-2023
AF,14973,2023AF14973,DJI,Refused221g,15-Oct-2021,02-Feb-2023,0,0,0,0,1,0,0,0,01-Jan-2023
AF,14974,2023AF14974,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14976,2023AF14976,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14977,2023AF14977,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14981,2023AF14981,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14982,2023AF14982,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14983,2023AF14983,LOM,Issued,22-Oct-2021,09-Feb-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,14985,2023AF14985,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14987,2023AF14987,CSB,Ready,02-Nov-2021,28-Dec-2022,0,0,2,0,0,0,0,0,01-Jan-2023
AF,14990,2023AF14990,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,14991,2023AF14991,COT,Refused,08-Nov-2021,23-Jan-2023,0,0,0,2,0,0,0,0,01-Jan-2023
AF,14992,2023AF14992,TNS,Ready,09-Nov-2021,17-Feb-2023,0,0,1,0,0,0,0,0,20-Jan-2023
AF,14994,2023AF14994,ALG,AP,01-Nov-2021,16-Feb-2023,0,2,0,0,0,0,0,0,01-Jan-2023
AF,14996,2023AF14996,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15000,2023AF15000,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15002,2023AF15002,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15016,2023AF15016,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15020,2023AF15020,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15021,2023AF15021,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15024,2023AF15024,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15025,2023AF15025,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15029,2023AF15029,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15031,2023AF15031,LOM,Issued,15-Oct-2021,25-Jan-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,15035,2023AF15035,ABJ,Ready,10-Oct-2021,27-Jan-2023,0,0,4,0,0,0,0,0,17-Jan-2023
AF,15037,2023AF15037,CSB,Ready,28-Oct-2021,14-Feb-2023,0,0,1,0,0,0,0,0,01-Jan-2023
AF,15040,2023AF15040,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15041,2023AF15041,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15044,2023AF15044,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15045,2023AF15045,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15048,2023AF15048,ABD,Ready,30-Oct-2021,18-Jan-2023,0,0,4,0,0,0,0,0,17-Jan-2023
AF,15049,2023AF15049,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15051,2023AF15051,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15053,2023AF15053,ALG,Ready,07-Nov-2021,04-Jan-2023,0,0,2,0,0,0,0,0,02-Jan-2023
AF,15054,2023AF15054,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15061,2023AF15061,OUG,Refused221g,14-Oct-2021,15-Feb-2023,0,0,0,0,1,0,0,0,01-Jan-2023
AF,15062,2023AF15062,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15063,2023AF15063,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15064,2023AF15064,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15066,2023AF15066,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15067,2023AF15067,ALG,Issued,30-Oct-2021,08-Feb-2023,1,0,0,0,0,0,0,0,02-Jan-2023
AF,15068,2023AF15068,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15069,2023AF15069,ALG,Issued,23-Oct-2021,15-Feb-2023,1,0,0,0,0,0,0,0,02-Jan-2023
AF,15072,2023AF15072,ALG,Issued,27-Oct-2021,21-Feb-2023,1,0,0,0,0,0,0,0,02-Jan-2023
AF,15073,2023AF15073,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15074,2023AF15074,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15076,2023AF15076,KGL,Ready,17-Oct-2021,20-Jan-2023,0,0,4,0,0,0,0,0,19-Jan-2023
AF,15077,2023AF15077,ACC,Ready,04-Nov-2021,18-Jan-2023,0,0,1,0,0,0,0,0,17-Jan-2023
AF,15082,2023AF15082,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15083,2023AF15083,None,InTransit,None,None,0,0,0,0,0,1,0,0,14-Feb-2023
AF,15085,2023AF15085,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15087,2023AF15087,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15089,2023AF15089,KGL,Ready,08-Oct-2021,16-Feb-2023,0,0,2,0,0,0,0,0,15-Feb-2023
AF,15090,2023AF15090,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15091,2023AF15091,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15092,2023AF15092,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15096,2023AF15096,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15097,2023AF15097,ABD,Refused221g,28-Oct-2021,10-Feb-2023,0,0,1,0,1,0,0,0,01-Jan-2023
AF,15098,2023AF15098,KGL,Ready,06-Nov-2021,16-Feb-2023,0,0,5,0,0,0,0,0,15-Feb-2023
AF,15103,2023AF15103,CSB,Ready,06-Nov-2021,28-Dec-2022,0,0,1,0,0,0,0,0,01-Jan-2023
AF,15104,2023AF15104,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15105,2023AF15105,YDE,Issued,06-Nov-2021,25-Jan-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,15111,2023AF15111,JHN,Refused221g,02-Nov-2021,12-Jan-2023,0,0,0,0,1,0,0,0,01-Jan-2023
AF,15112,2023AF15112,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15114,2023AF15114,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15117,2023AF15117,YDE,Issued,04-Nov-2021,16-Feb-2023,4,0,0,0,0,0,0,0,01-Jan-2023
AF,15118,2023AF15118,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15120,2023AF15120,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15122,2023AF15122,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15123,2023AF15123,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15127,2023AF15127,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15128,2023AF15128,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15129,2023AF15129,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15130,2023AF15130,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15131,2023AF15131,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15133,2023AF15133,CSB,Ready,27-Oct-2021,14-Feb-2023,0,0,1,0,0,0,0,0,01-Jan-2023
AF,15134,2023AF15134,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15136,2023AF15136,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15138,2023AF15138,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15140,2023AF15140,MRV,Ready,19-Oct-2021,15-Feb-2023,0,0,2,0,0,0,0,0,01-Jan-2023
AF,15144,2023AF15144,CSB,Ready,14-Oct-2021,28-Dec-2022,0,0,1,0,0,0,0,0,01-Jan-2023
AF,15146,2023AF15146,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15148,2023AF15148,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15149,2023AF15149,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15150,2023AF15150,KWT,Ready,02-Nov-2021,11-Jan-2023,0,0,5,0,0,0,0,0,01-Jan-2023
AF,15152,2023AF15152,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15153,2023AF15153,MRV,Ready,11-Oct-2021,15-Feb-2023,0,0,1,0,0,0,0,0,01-Jan-2023
AF,15155,2023AF15155,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15156,2023AF15156,ALG,Ready,06-Nov-2021,04-Jan-2023,0,0,1,0,0,0,0,0,02-Jan-2023
AF,15157,2023AF15157,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15158,2023AF15158,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15160,2023AF15160,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15161,2023AF15161,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15162,2023AF15162,YDE,Issued,29-Oct-2021,08-Feb-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,15163,2023AF15163,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15166,2023AF15166,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15168,2023AF15168,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15169,2023AF15169,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15170,2023AF15170,PIA,Issued,04-Nov-2021,26-Jan-2023,2,0,0,0,0,0,0,0,01-Jan-2023
AF,15174,2023AF15174,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15175,2023AF15175,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15179,2023AF15179,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15180,2023AF15180,YDE,Issued,24-Oct-2021,15-Feb-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,15181,2023AF15181,ALG,Issued,09-Nov-2021,08-Feb-2023,1,0,0,0,0,0,0,0,02-Jan-2023
AF,15182,2023AF15182,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15185,2023AF15185,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15187,2023AF15187,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15188,2023AF15188,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15189,2023AF15189,OUG,Ready,09-Nov-2021,02-Feb-2023,0,0,1,0,0,0,0,0,30-Jan-2023
AF,15191,2023AF15191,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15192,2023AF15192,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15194,2023AF15194,ALG,Issued,09-Nov-2021,15-Feb-2023,1,0,0,0,0,0,0,0,02-Jan-2023
AF,15195,2023AF15195,RID,Ready,09-Nov-2021,23-Jan-2023,0,0,5,0,0,0,0,0,19-Jan-2023
AF,15197,2023AF15197,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15200,2023AF15200,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15201,2023AF15201,DJI,Issued,10-Oct-2021,08-Feb-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,15204,2023AF15204,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15207,2023AF15207,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15208,2023AF15208,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,15209,2023AF15209,KGL,Ready,15-Oct-2021,28-Dec-2022,0,0,1,0,0,0,0,0,01-Jan-2023
